year,week,start_date,n_days_in_week,a_weekly,b1_eff,b2_eff,beta_h_fitted,beta_m_fitted,beta_h_climate,beta_m_climate,valid,temp_mean,precip_mean,umid_min_mean,defor_clearcut_4wk,defor_degradation_4wk,defor_burnscar_4wk,defor_total_4wk,fire_counts_4wk,fire_trends_ha,sin_week,cos_week,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023
2020,18,2020-05-06,7,0.3816405529953917,0.3512912393961218,0.009771636413983426,0.0037292527247025408,0.13406698286557245,0.007340317677473519,0.1907247415706686,True,25.464685714285718,7.576557142857142,81.0050142857143,0.0,0.0,0.0,0.0,0.0,1.0,0.8229838658936565,-0.5680647467311557,0,0,0,1,0,0,0
2020,19,2020-05-13,7,0.38733640552995396,0.03600964819884258,0.009993282213099412,0.00387076201186835,0.013947847697737867,0.007449869366149103,0.19357124201238696,True,25.605942857142853,9.649099999999999,78.56771428571429,0.0,0.0,0.0,0.0,0.0,1.0,0.7485107481711013,-0.663122658240795,0,0,0,1,0,0,0
2020,20,2020-05-20,7,0.3980057603686636,0.38206752291089885,0.001975198754996634,0.0007861404823616729,0.15206507496832408,0.00765507935579809,0.1989032486043679,True,25.87054285714286,15.096085714285715,76.28842857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.6631226582407952,-0.7485107481711012,0,0,0,1,0,0,0
2020,21,2020-05-27,7,0.38296370967741933,0.4715779906394904,0.04437661449035112,0.016994632908149586,0.18059725669752258,0.007365766729747772,0.19138598868986634,True,25.4975,5.961785714285715,77.65617142857143,0.0,0.0,0.0,0.0,0.0,1.0,0.5680647467311558,-0.8229838658936564,0,0,0,1,0,0,0
2020,22,2020-06-03,7,0.39761866359447007,0.5164808780702776,0.03433182784018584,0.013650975504570116,0.20536243651040223,0.007647634095402664,0.19870979711803752,True,25.860942857142856,4.156628571428572,73.00842857142858,0.0,0.0,0.0,0.0,0.0,5.0,0.46472317204376906,-0.8854560256532096,0,0,0,1,0,0,0
2020,23,2020-06-10,7,0.4137908986175115,0.5426198618133892,0.011751093719804585,0.004862495630056535,0.22453116022747222,0.007958684222786063,0.20679186628280719,True,26.262014285714283,1.9186999999999999,68.98602857142856,0.0,0.0,0.0,0.07,1.0,5.0,0.35460488704253584,-0.9350162426854147,0,0,0,1,0,0,0
2020,24,2020-06-17,7,0.4035397465437788,0.5833676811263498,0.008463465665640834,0.0034153447895946764,0.23541204618355918,0.007761517773385707,0.20166885638587959,True,26.007785714285713,3.9753000000000003,73.09425714285715,0.0,0.0,0.0,0.07,1.0,5.0,0.23931566428755768,-0.970941817426052,0,0,0,1,0,0,0
2020,25,2020-06-24,7,0.4130426267281106,0.23942864432592753,0.026289050483978765,0.010858498466090495,0.09889423616633164,0.007944292268539543,0.20641791765074888,True,26.243457142857146,2.665714285714285,71.66032857142856,0.0,0.0,0.0,0.31,1.0,5.0,0.12053668025532308,-0.992708874098054,0,0,0,1,0,0,0
2020,26,2020-07-01,7,0.39869758064516125,0.5688217690186883,0.02063536840612907,0.008227271459245258,0.2267878631260518,0.007668385542903611,0.19924898556133627,True,25.887700000000002,2.4379999999999997,72.78522857142858,0.0,0.0,0.0,0.31,1.0,17.0,-3.216245299353273e-16,-1.0,0,0,0,1,0,0,0
2020,27,2020-07-08,7,0.413219470046083,0.45078372767425307,0.07134969210800832,0.029483081960822385,0.18627261305495266,0.007947693600297573,0.2065062950410814,True,26.247842857142853,1.1654285714285713,69.21774285714287,0.0,0.0,0.0,0.32999999999999996,0.0,17.0,-0.12053668025532283,-0.992708874098054,0,0,0,1,0,0,0
