date,geocodigo,epiweek,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,precip_tot,pressao_min,pressao_med,pressao_max,umid_min,umid_med,umid_max
2004-07-03,1302603,200426,22.654,25.145,28.3182,0.3544,3.9764,9.5163,31.8113,0.9882,0.9912,0.9931,71.2986,87.4446,97.8308
2004-07-04,1302603,200427,22.6702,25.4095,28.9752,0.0314,1.5702,5.9554,12.5616,0.9881,0.9912,0.9928,69.4423,86.6323,97.5084
2004-07-05,1302603,200427,23.4307,25.5832,29.3301,0.1417,1.5618,5.5037,12.4941,0.9901,0.9917,0.9937,68.4399,86.3106,96.3189
2004-07-06,1302603,200427,22.9024,24.6776,27.5554,0.1618,6.2953,14.5628,50.3621,0.9902,0.9926,0.9946,81.885,90.2861,96.3812
2004-07-07,1302603,200427,22.273,24.5727,27.6144,0.0212,2.3997,15.4669,19.1978,0.9872,0.9911,0.9927,76.9233,90.5034,97.2994
2004-07-08,1302603,200427,22.556,25.4205,29.2618,0.0208,0.547,2.118,4.376,0.9883,0.9905,0.9922,67.432,85.4928,96.5033
2004-07-09,1302603,200427,23.058,25.2388,27.839,0.0014,1.6814,5.2382,13.4514,0.988,0.9902,0.9916,75.8746,86.516,95.499
2004-07-10,1302603,200427,22.9172,25.6881,29.4224,0.0686,1.0835,5.3029,8.668,0.9879,0.9903,0.9917,64.9389,84.435,96.348
2004-07-11,1302603,200428,22.9754,25.6062,28.5853,0.1316,3.3358,7.4468,26.6863,0.9878,0.9907,0.9924,75.6222,86.2084,94.5602
2004-07-12,1302603,200428,22.897,25.3588,28.4945,0.098,2.1239,7.4562,16.9912,0.9872,0.9901,0.9925,74.6136,86.8743,96.8285
2004-07-13,1302603,200428,22.6352,24.6986,27.1203,0.1674,6.1174,10.5952,48.9391,0.9884,0.9903,0.9922,79.7489,89.7093,97.4274
2004-07-14,1302603,200428,23.2839,25.0791,27.9668,0.2336,3.258,10.7886,26.0644,0.9883,0.9904,0.9921,75.7394,88.6713,96.7487
2004-07-15,1302603,200428,23.0504,25.4578,29.2644,0.2219,2.1309,7.6372,17.0471,0.9878,0.9907,0.9922,68.4994,87.8404,97.4883
2004-07-16,1302603,200428,22.6287,24.6612,27.5623,0.2635,5.6864,13.5073,45.4912,0.9898,0.9919,0.9943,83.06,90.9595,96.7516
2004-07-17,1302603,200428,22.4206,24.951,28.3152,0.0529,2.2763,15.8576,18.2107,0.9897,0.9926,0.9942,73.4963,88.525,97.8226
2004-07-18,1302603,200429,22.6326,24.2928,26.7278,1.6459,7.153,11.9143,57.2238,0.9914,0.9936,0.9956,82.0819,90.2259,96.4594
2004-07-19,1302603,200429,22.3911,24.3838,27.9038,0.3434,3.944,13.3013,31.5518,0.9913,0.9937,0.9953,72.7873,89.8067,98.0094
2004-07-20,1302603,200429,22.7043,24.3693,26.3829,1.4415,5.322,10.3916,42.5759,0.9908,0.9933,0.9954,80.0344,89.9721,96.8634
2004-07-21,1302603,200429,22.3604,24.3222,26.9051,0.0765,5.2006,12.9359,41.6047,0.99,0.9927,0.9945,80.878,90.3239,97.1927
2004-07-22,1302603,200429,22.4555,24.5427,27.1543,0.3132,4.1298,14.0382,33.0382,0.989,0.9916,0.9934,80.2708,89.579,97.4258
2004-07-23,1302603,200429,22.455,24.745,28.0832,0.0281,1.9518,10.0763,15.6144,0.9891,0.9912,0.9929,73.3226,87.9252,97.1383
2004-07-24,1302603,200429,22.3824,24.8516,27.75,0.1439,1.3836,3.7564,11.0687,0.9895,0.992,0.9938,76.718,87.501,96.4576
2004-07-25,1302603,200430,22.671,25.4462,29.5084,0.0612,0.8362,3.771,6.6895,0.9885,0.9918,0.9934,71.4562,86.8242,97.2959
2004-07-26,1302603,200430,22.9536,25.774,29.7831,0.9155,2.2877,3.5575,18.3018,0.9895,0.9919,0.9937,66.8055,85.4247,95.6075
2004-07-27,1302603,200430,22.82,25.4296,28.8375,0.5279,2.0156,3.7123,16.125,0.9894,0.9926,0.9946,70.5683,85.2249,94.2395
2004-07-28,1302603,200430,22.8407,25.8917,29.5574,0.2723,0.7282,3.0715,5.8258,0.9892,0.9916,0.9933,63.7718,82.987,96.4385
2004-07-29,1302603,200430,23.2566,26.2979,29.94,0.0,0.1727,0.781,1.3816,0.9893,0.9913,0.9929,59.9819,80.451,93.2805
2004-07-30,1302603,200430,23.2459,26.4038,30.1195,0.0,0.2266,1.1694,1.8131,0.99,0.9922,0.994,64.3335,81.754,95.484
2004-07-31,1302603,200430,23.0186,26.0324,29.6171,0.0082,0.3206,1.2631,2.5645,0.9904,0.9931,0.9949,65.4649,83.2247,95.5722
