year,S_H,E_H,I_H,R_H,S_M,E_M,I_M
2018.2731006160163,1884.946122452706,762.6625117704622,471.9601349794911,6515.301811158586,9448.339283320203,228.55161706824398,78.65571550306834
2018.2758384668036,1903.224094353237,762.6624720291557,464.09422694855596,6505.317687030295,8503.476766244588,205.69861416083063,70.79151188267022
2018.2785763175907,1921.475779610664,762.6624720291557,456.3545444876944,6495.233584233733,7649.6944790010175,185.0454511216434,63.683694836850215
2018.2813141683778,1939.698838484838,762.6624718851916,448.7486367743339,6485.044333216883,10561.432257049722,166.5408975925735,57.315322604727335
2018.2840520191648,1957.4950901560078,762.5586509876666,441.7722067633229,6474.756232454249,9505.289148182092,152.69679836057225,51.78718637343007
2018.2867898699521,1975.6616999752555,762.5584961869026,434.40945931464427,6464.380424884444,8554.304037529539,137.42471419668485,46.606079884763446
2018.2895277207392,1993.828658146363,762.5584961869026,427.0465892019222,6454.004236826059,7603.7751227113295,122.15503436062761,41.42736124742044
2018.2922655715263,2011.9782856291004,762.5584961869026,419.75853105681585,6443.570567488428,6711.208872658026,107.81634004681464,36.56443469089224
2018.2950034223136,2030.088389017665,762.5584961869026,412.64108790345045,6433.005807253229,5950.831360386893,95.60083661075188,32.4216985661502
2018.2977412731007,2048.1984924062294,762.5584961869026,405.5236447500851,6422.44104701803,5190.45384811576,83.38533317468912,28.27896244140815
2018.3004791238877,2066.257065077072,762.5584945151344,398.61996095848684,6411.714059810554,4930.5955997364235,73.48009362408202,24.91973942048176
2018.3032169746748,2084.0644954433974,762.2318617905979,392.48973468295645,6400.791388444297,4437.535279149594,66.13205526872729,23.951243489149945
2018.305954825462,2102.028814707382,762.2318559510311,385.9482202317879,6389.796489471047,3993.7679572321226,59.518644170943034,21.556132960222012
2018.3086926762492,2119.7626505623866,761.915795825663,380.0321646008084,6378.722669372392,3594.437382102075,53.56676872239291,22.478427755861585
2018.3114305270362,2137.6663091475775,761.915169457788,373.6985824490741,6367.581119306811,3829.4907533031487,48.20544413818149,20.237546330490815
2018.3141683778233,2155.5275824962355,761.9002648367019,367.49722559410264,6356.3640074342065,3650.1090561692317,43.38486396624712,18.213784721509302
2018.3169062286106,2172.7808965127324,761.1783960731391,362.6834220359249,6345.0742657394485,5332.65223951788,45.92989704532702,25.79176396650873
2018.3196440793977,2189.847216574728,760.8849932893532,357.677442053062,6333.735228444106,4799.4786236417885,56.07990327549462,29.709418250600045
2018.3223819301847,2206.819175916577,760.827195921301,352.5825689423929,6322.343839580979,5038.270371823652,61.74825998357685,31.439109386158123
2018.325119780972,2224.5685601723444,760.8271958121875,346.70619238695326,6310.898731989766,6382.052014299843,55.57363566764009,28.295267041810412
2018.3278576317591,2242.286593897176,760.8271958121875,340.92775518334423,6299.387035468541,5743.849429403773,50.016267915769596,25.465738206760467
2018.3305954825462,2259.9730884715113,760.8271958221369,335.24562589046974,6287.810570177133,29962.757317178563,45.014640495599586,22.919164066036828
2018.3333333333333,2277.562228297575,760.8324874936233,329.71854535385256,6276.1711192162,26966.49041874157,50.00889029371093,20.627246788751815
2018.3360711841206,2295.185147186062,760.8324966603193,324.2230035358119,6264.471632979058,24268.87606336331,45.02022979352286,18.563783718146844
2018.3388090349076,2312.808036553777,760.8324966603193,318.72769444658104,6252.771952700573,21572.22702148915,40.01934076415177,16.50105903927166
2018.3415468856947,2330.430925921493,760.8324966603193,313.23238535735015,6241.072272422089,18875.577979614995,35.018451734780676,14.43833436039648
2018.3442847364818,2348.0538152892086,760.8324966603193,307.73707626811927,6229.3725921436035,16178.92893774084,30.017562705409585,12.3756096815213
2018.347022587269,2365.6767046569244,760.8324966603193,302.24176717888844,6217.672911865118,13482.279895866683,25.016673676038494,10.312885002646118
2018.3497604380561,2383.2995940246396,760.8324966603193,296.74645808965755,6205.973231586634,10785.630853992525,20.015784646667395,8.250160323770935
2018.3524982888432,2400.9224833923554,760.8324966603193,291.25114900042666,6194.273551308149,8088.981812118369,15.014895617296306,6.187435644895754
2018.3552361396303,2418.545372760071,760.8324966603193,285.7558399111958,6182.573871029665,5392.332770244211,10.014006587925211,4.124710966020572
2018.3579739904176,2436.1682621277864,760.8324966603193,280.2605308219649,6170.874190751179,2695.6837283700543,5.013117558554118,2.0619862871453902
2018.3607118412046,2453.709044945481,760.8324966603193,274.99982842327114,6159.022010332184,1468.9468572463236,1.292867401908578,0.52765334010188
2018.3634496919917,2471.010977956053,760.8324966603193,270.4164976645605,6146.731308080328,2230.229801836805,1.1635794524966176,0.4748875073758268
2018.366187542779,2488.2792377051715,760.8324966603193,265.9095560346708,6134.397889961109,30302.857160741813,1.0472215068836965,0.42739875648998893
2018.368925393566,2505.513707330809,760.8324966603193,261.4777299582629,6122.02314641188,27272.585772970026,0.9424993341218332,0.38465887183221426
2018.3716632443532,2522.7254361350724,760.8324966603193,257.0954482491818,6109.621599316698,24445.555930673705,0.8448014377014219,0.34478577987669456
2018.3744010951402,2539.926002289625,760.8324966603193,252.73748608321074,6097.206895328116,21718.297353376704,0.7505515042892386,0.30631989269347315
2018.3771389459275,2557.1265684441782,760.8324966603193,248.3795239172397,6084.792191339534,18991.038776079702,0.6563015708770552,0.26785400551025174
2018.3798767967146,2574.3271345987314,760.8324966603193,244.02156175126865,6072.377487350952,16263.780198782699,0.562051637464872,0.22938811832703032
2018.3826146475017,2591.5277007532845,760.8324966603193,239.6635995852976,6059.96278336237,13536.521621485696,0.4678017040526886,0.19092223114380888
2018.3853524982887,2608.571899036266,760.8324966603193,235.63999619887946,6047.370088465802,12072.558525439481,0.41720769023016696,0.17027347779846322
2018.388090349076,2625.5679363556433,760.8324966603193,231.71266275259558,6034.7292845927095,15688.240742704864,0.37548690790585804,0.1532461245900083
2018.390828199863,2642.5293413237805,760.8324966603193,227.85078489104092,6022.057657486129,14119.417491553984,0.33793820761742466,0.137921508254685
2018.3935660506502,2659.469508194135,760.832496660284,224.02828228742254,6009.367893219428,12646.566291407735,0.3026866402439621,0.12353446302889691
2018.3963039014375,2676.3577925245218,760.8249105019939,220.30570103516027,5996.637676299591,11381.909696568397,14.495729718191049,17.2280738811822
2018.3990417522245,2693.2148385402056,760.8249103630446,216.63393641532429,5983.880295042694,11436.098520309844,13.046530778183032,15.505670397925334
2018.4017796030116,2710.036931424674,760.8249106083773,213.02336985830752,5971.096668469914,10292.488752821888,11.741882588428902,13.955105832915464
2018.4045174537987,2726.6636135673325,760.9821950529683,209.47608254248135,5958.287889198495,9263.239033432848,14.859743924736943,15.95940517182548
2018.407255304586,2742.9636761291654,761.427485684907,205.99143717965006,5945.455081367554,8336.912836550857,23.883890502994607,22.078113529518966
2018.409993155373,2759.043679712087,762.0587235667248,202.563732924491,5932.599444157975,7502.856981052551,30.702110959485665,25.89158542205658
2018.4127310061601,2775.017683815346,762.7618472228648,199.19202395319417,5919.721925369872,6752.12925574609,33.765027639553374,28.72162469671682
2018.4154688569472,2789.8757034146556,764.540646327125,195.88165421573703,5906.8233764037595,6076.9156054864125,40.500824109608615,42.00773961634948
2018.4182067077345,2801.277418024755,769.7328662296261,192.63400262720018,5893.9049934797,5469.222061712749,55.410850329805584,66.35192800677989
2018.4209445585216,2812.8563577805303,774.7201965186364,189.43275022695164,5880.967875835165,4922.304510967647,57.77873871009931,72.51814558578968
2018.4236824093086,2828.664432859573,775.3691060922237,186.35869358318578,5868.012847826294,16550.344573453287,52.00090282688136,65.2663966593419
2018.426420260096,2841.4491618093684,778.2036839019796,184.13805513473528,5855.042079515194,14895.566744854515,94.73320323610778,65.62024001637064
2018.429158110883,2857.881674207035,778.232473389978,181.07689652765185,5842.069836236612,13407.318167549756,85.26515696445438,59.058782825735044
2018.43189596167,2874.3152462777584,778.2324732720771,178.0589465876684,5829.082114223771,77066.1675805311,76.73861093487174,53.15288352197342
2018.4346338124572,2890.713234387275,778.2324732720771,175.09129730069023,5816.07967540123,69359.65045278046,69.064746837821,47.83759308936231
2018.4373716632444,2907.0867205152776,778.2324738162132,172.15766674321867,5803.067719286562,62183.06952370906,61.918768818047226,42.88787795820206
2018.4401095140315,2922.0796368508936,778.7579197809259,170.09672565796032,5790.038198071495,55964.76211115141,163.25551764303603,39.04205878213176
2018.4428473648186,2935.194934384911,779.1940466038212,170.00137434912105,5777.010025023419,50368.22833176197,394.3762327369036,40.035676167766
2018.4455852156057,2946.9032192844297,777.8793547251553,173.02975882968087,5764.015947522004,45331.257571155584,647.7294777668344,47.42883324912367
2018.448323066393,2957.998992829687,775.8571563075477,177.29211638661124,5751.107914837428,40797.91245554789,803.3985302206977,66.38554753069235
2018.45106091718,2967.754113946945,775.9240987411436,180.6995535364025,5738.306314136783,36718.081730195816,885.2340490568392,77.41353265741996
2018.453798767967,2976.804583800857,777.2898583162553,183.42097707074623,5725.596561173413,33046.16240776261,918.5847395960599,92.64344450018118
2018.4565366187542,2990.8047186680324,778.0422743472924,181.72587939999718,5712.967007945949,29741.529721564344,826.7275939080644,88.14925544152747
2018.4592744695415,3006.8845568426686,778.0422852282919,178.69713042599707,5700.343807864314,26767.359420876302,744.0543528451317,79.33448643471093
2018.4620123203285,3022.9644212480002,778.0422852282919,175.66836576933045,5687.720608115649,23793.206448719866,661.3815934543252,70.51956089055818
2018.4647501711156,3039.0442856533314,778.0422852282919,172.63960111266383,5675.097408366984,20819.053476563433,578.7088340635188,61.70463534640543
2018.467488021903,3055.124150058663,778.0422852282919,169.6108364559972,5662.47420861832,17844.900504407,496.0360746727124,52.88970980225268
2018.47022587269,3071.204014463994,778.0422852282919,166.58207179933058,5649.851008869655,14870.747532250562,413.3633152819059,44.07478425809993
2018.472963723477,3087.2838788693257,778.0422852282919,163.55330714266398,5637.22780912099,11896.594560094129,330.6905558910995,35.25985871394719
2018.4757015742641,3103.363743274657,778.0422852282919,160.52454248599736,5624.604609372325,8922.441587937694,248.0177965002931,26.444933169794446
2018.4784394250514,3119.4436076799884,778.0422852282919,157.49577782933073,5611.9814096236605,5948.288615781259,165.34503710948667,17.6300076256417
2018.4811772758385,3135.4872510683886,778.0422852282919,154.51988180127088,5599.341562263321,3951.4865756785543,91.33086018329459,9.73829470069077
2018.4839151266256,3151.2558119580185,778.0422781505026,151.9445584394894,5586.576231813264,3562.0404957046853,82.19777366649025,8.764495784872675
2018.4866529774126,3166.8027819931576,776.532138799676,151.10890673603814,5573.802952832403,3205.8363571867435,73.97799421389152,14.300687341323332
2018.4893908282,3181.206424129665,771.3680345071872,155.04948032905264,5561.050741395372,2885.2523926035224,66.58018720361235,37.79102028872459
2018.492128678987,3194.965177847477,770.0973159483673,155.6409698422638,5548.399116723169,2596.718479706114,59.92196833009282,43.793547356490365
2018.494866529774,3209.225504522911,769.758146300947,154.75481662663827,5535.792012910778,2337.029453291319,53.929375086692346,42.640631587131224
2018.4976043805614,3222.7347183339903,769.580574724679,154.43838318733904,5523.204704115263,2103.323514148818,48.5363684926789,43.50447299699841
2018.5003422313484,3237.8086690317136,769.6432418248407,152.28777267335147,5510.646596831364,1892.9835676513055,43.68249801973363,39.1545370595735
2018.5030800821355,3252.6712803284117,769.8069531024381,150.248880362769,5498.087066567651,1745.9825069331673,39.313538958366635,35.23845731233512
2018.5058179329226,3266.2498363730856,770.575779933707,148.88850221434788,5485.527961840127,1589.7123209516087,35.38169325885402,32.45793138918569
2018.5085557837099,3278.047946971562,772.7579974755495,147.88345253041595,5472.980583383739,1430.7311446634103,33.08571072068621,31.896323958260023
2018.511293634497,3291.2417193829256,774.3667889404488,146.0385355717312,5460.450836466163,1287.655663393371,29.777486571223506,29.27013546762221
2018.514031485284,3303.8859113026474,776.072816904753,144.64238137094264,5447.924670782928,1237.4732882422936,27.12528311057789,27.681621094277546
2018.516769336071,3316.171006627657,776.3667133465317,145.0064079794035,5435.409552407679,1113.725289148148,25.31197050405975,26.59319209321473
2018.5195071868584,3329.3218554144296,775.3371576189004,145.78778875612872,5422.934778571811,1002.3716375811922,22.95733496864166,24.48354011529572
2018.5222450376455,3344.607111643049,775.3371576317892,143.35799248926253,5410.507218597173,7712.258466013838,20.66159699812044,22.03518209387241
2018.5249828884325,3359.8583191411467,775.3371576317892,140.96869255510765,5398.073211033229,6941.043853585899,18.595436961950277,19.83166352576607
2018.5277207392196,3375.075460915067,775.3371576317892,138.61921422912485,5385.633447585293,7272.994612740212,16.735892660090627,17.8484965272602
2018.530458590007,3390.2585175749905,775.3371539482582,136.30890105507865,5373.188607782947,6545.6957456999935,15.062329986834115,16.06364332441408
2018.533196440794,3405.2963710248314,775.2231807925049,134.2621703269454,5360.739358216992,5891.145269628321,14.331056330404767,14.457275133938595
2018.535934291581,3420.2524647796013,775.0423990875671,132.36401257789237,5348.2901039162125,5863.284177665569,14.407336415809684,13.01133188970333
2018.5386721423683,3435.3332787439163,775.0424276999154,130.15785554335136,5335.843318374086,5546.258961706083,12.966369488570868,11.710033837774464
2018.5414099931554,3449.449752188969,773.8014070921294,130.1597537795483,5323.393867300622,4991.636865695621,26.626312913894765,10.731732664921086
2018.5441478439425,3463.187631779374,771.9831668400514,131.08333069190004,5310.978551049938,4492.4654656772245,42.15867555447084,11.49989895163731
2018.5468856947296,3476.8944878238945,770.5453074046198,131.6081534889614,5298.612631643786,4043.2033429944563,46.44703174881086,17.296424051424847
2018.5496235455169,3489.72215664403,769.9282661533922,132.14879081926676,5286.289266744574,3638.79111638147,48.754382501264644,23.382171876375416
2018.552361396304,3500.2729658771323,770.5388182542279,133.69583422045457,5274.008762009449,3274.911730870915,52.69160186681421,33.41587802245183
2018.555099247091,3509.735307257592,773.0154848282835,134.40588157401683,5261.7876067013685,2947.371490255677,53.864772851986544,38.53306820051147
2018.557837097878,3518.0708396487653,776.7631106995738,134.926451311345,5249.611778701577,2652.5840579372652,54.14263521552324,42.034244952893395
2018.5605749486654,3526.1493136740705,781.1344853490932,135.03827233098025,5237.478009007114,2387.2934912557866,52.509994536765696,44.33337642967904
2018.5633127994524,3538.3142263239174,782.9635080081181,133.57085838844748,5225.379387640776,2148.5673377074995,47.258938808375,40.04104367027541
2018.5660506502395,3552.292368784085,783.5004008661193,131.57366050918338,5213.289450201872,1980.133285636242,42.53241040812876,36.03642017980127
2018.5687885010268,3567.003236549477,783.5004150606408,129.38076898874047,5201.199359762401,2709.7687043633355,38.27912950685015,32.43274438943187
2018.5715263518139,3581.680997951679,783.5004150799066,127.22442265929571,5189.105844670381,2471.6612111043173,34.45121434798271,29.189468079562737
2018.574264202601,3595.3424253701364,784.0136879511776,125.57394364954476,5177.009523390403,2917.3225695971487,31.006090558193915,26.270519276294483
2018.577002053388,3609.9539116841675,784.0136883735388,123.48104562745553,5164.918834676107,50577.601825500315,27.90547946431567,23.643465284963906
2018.5797399041753,3623.8052169247844,783.8951846590319,122.26858923375451,5152.826389543698,45519.84534619731,75.75767629317473,21.279118574260334
2018.5824777549624,3637.1642195658574,783.1416619719784,122.17053275227997,5140.74686607115,40967.832670035954,147.71984419972813,19.17624367730221
2018.5852156057495,3650.28766336699,781.7119472908553,122.95276785879132,5128.698801844631,36871.023602435,221.78459113636404,17.641364836691892
2018.5879534565365,3663.4206260882565,779.878718218422,124.08298775767463,5116.696748296912,33183.59425592311,279.0345537531465,16.26127784805621
2018.5906913073238,3676.803729190189,778.2827078489089,124.67414135231635,5104.746401969852,29864.886420724328,306.0419439395659,14.7578182657774
2018.593429158111,3690.442394957148,777.1320650688322,124.52178199689315,5092.838638338394,26877.9349043745,308.48048731840095,13.370120604881805
2018.596167008898,3703.764145407645,775.5755947778207,125.06204077611075,5080.960999399692,24189.94878959464,328.5132270783881,12.874479358474034
2018.598904859685,3717.6093374299426,774.916729181467,124.13970654583326,5069.124907204026,21770.834555241974,306.2478466432495,11.59981690059963
2018.6016427104723,3730.707239309989,773.3242283214437,124.88122414054254,5057.305888589291,19593.747136350754,297.6186466817023,44.907498355928034
2018.6043805612594,3738.7833453601456,776.2003819286286,126.13114482467789,5045.53160824781,17634.365095899444,287.68304334561253,89.83875952062425
2018.6071184120465,3742.6088365437304,784.1040183546668,126.55113007083096,5033.810395392035,15870.838778989362,271.0857531461335,113.01027216570618
2018.6098562628338,3750.8401944142734,789.0522010584127,125.48156759280798,5022.128317295769,14283.74480035834,243.97709913312514,110.26070370871035
2018.6125941136208,3759.244752430645,793.8974601865854,124.32769776826593,5010.460269975769,12853.680796294711,219.5504988575124,105.6186943277689
2018.615331964408,3769.432119544294,797.2458263121316,122.87502513201315,4998.805109372827,21994.68596920931,197.5953557309798,97.44647444361462
2018.618069815195,3775.5414861956233,804.0178969834965,122.06892854505918,4987.157668637088,19796.090530159006,206.37689121219168,99.67385266845444
2018.6208076659823,3779.331371478983,812.9012523577838,121.45256135322816,4975.528695171274,17816.363184038066,218.26366167790562,103.28496421040255
2018.6235455167694,3777.2762532594093,827.013066192638,121.431148405402,4963.921312503819,16034.666731944413,243.66214616626908,114.96038414673437
2018.6262833675564,3772.370129753429,843.9667671984078,121.38745132478168,4952.345332084654,14430.9253899078,261.57834040497954,122.62156164948337
2018.6290212183435,3777.217461258242,851.0337880067592,121.44595036036131,4940.800380735908,12987.801101246108,242.91290492290378,113.49606547318406
2018.6317590691308,3787.352466694815,852.6152196847764,121.66976365238786,4929.28803032929,11706.90014069691,218.6207273709296,102.14607463527946
2018.6344969199179,3789.907852048812,852.8345237906427,130.80005063433518,4917.810953887482,10536.185382277168,211.77971520527595,98.7458048018071
2018.637234770705,3790.781898466259,851.3021532679703,143.17982403339417,4906.517404593651,9482.505973578653,209.59685215003185,98.43478429328864
2018.6399726214922,3795.6517800604556,850.5261825834591,150.57009565000547,4895.461122067354,8534.211194567279,194.32258426320564,96.39725662470737
2018.6427104722793,3808.373976494058,850.4763734580039,149.22833329271558,4884.558397116498,7680.787422457488,174.89037030582344,86.75763193984092
2018.6454483230664,3813.4224878119335,849.3783440782531,156.6009659744051,4873.663182496683,6912.688956923245,162.2169346858982,85.73207148557047
2018.6481861738534,3810.287199462104,846.4602629531139,173.82480952115264,4862.9206084249045,6221.375652454264,165.8424590782257,97.82163890200887
2018.6509240246407,3806.137689509944,844.556172447387,190.73279545878796,4852.494122945154,5599.139670771028,169.20335359378956,103.56096836038306
2018.6536618754278,3812.1064008778426,843.4890412085272,196.3747925817841,4842.37844569312,5611.3034652764645,155.06751148709475,94.3755171450234
2018.6563997262149,3825.800910344542,843.4890091712676,193.10210603796872,4832.384554807497,6670.199951814143,139.56067251980116,84.93787885668091
2018.659137577002,3837.7688883482874,843.0558940016608,192.01618443263123,4822.363513578694,6003.180308718472,125.60847873817674,76.44460771830245
2018.6618754277893,3845.306550723194,841.2428893720526,196.73111419101957,4812.351826075008,5402.845078694019,122.40668671665783,70.78400102421647
2018.6646132785763,3846.7006699449016,836.6865604089093,210.2269152085058,4802.446134798958,4862.550588019375,135.51711650350947,73.98618193511444
2018.6673511293634,3842.8125554304584,831.4728047500145,229.41035763819073,4792.7924625426085,4376.281059754368,157.21094838143017,81.00724389147078
2018.6700889801507,3835.004427729626,828.941641799625,249.48502539923416,4783.484985432788,3938.646658332775,179.10348017398624,87.88370702495435
2018.6728268309378,3825.39679838983,829.5114607546863,267.89902841924766,4774.536692797505,3544.667979843312,196.239788932145,94.8541996344068
2018.6755646817248,3822.258602041049,830.1085279246049,279.48402392176075,4765.9207264738525,3190.197890783144,194.79078871696288,92.5618851860676
2018.678302532512,3828.0382141075083,829.462634158628,283.17746664221954,4757.521465452909,2871.1827414242935,176.85064634441585,83.31659944573862
2018.6810403832992,3840.804196492655,829.3359744769754,279.2807431007163,4749.206766290915,3657.2220010852675,159.16523880621358,74.98474522349791
2018.6837782340863,3850.4608203737066,828.6219949467511,279.1228122609526,4740.849952779857,3841.268436960466,143.2473381753358,67.485622093961
2018.6865160848733,3862.294994427649,828.32161578901,276.3535028087233,4732.513367335887,18405.525765124454,128.92242310050815,60.73697449197465
2018.6892539356604,3875.6886822610136,828.3216154787941,271.74761348941365,4724.15346913205,83951.39102596394,116.03017279250597,54.66327327484171
2018.6919917864477,3888.845578386163,828.2544412900826,267.49955084154755,4715.739709843479,75556.25740910012,119.9820002197595,49.19694610373414
2018.6947296372348,3898.6879363314615,826.3006835526429,268.50035812476045,4707.278202352404,68000.60559373954,466.5154931752482,45.48229459769896
2018.6974674880219,3909.4217571963227,824.1551634309833,268.76161019685657,4698.856549537106,61200.42799383941,654.1974160528313,41.36031581533369
2018.700205338809,3920.051290231265,821.0442909127512,270.0650726761078,4690.462326541146,55080.29647994415,816.1377373962287,38.18102232117535
2018.7029431895962,3929.698028978464,815.9815283048466,274.2585032202894,4682.112819857668,49572.13666897064,1039.5113503701507,36.91679630766275
2018.7056810403833,3936.1590347642177,807.0224065522658,285.4414017321206,4673.855937312666,44614.024966973986,1494.5401884980427,43.83379528205468
2018.7084188911704,3938.7260551762683,798.9271881469679,299.44522808425126,4665.808208953783,40152.62177125356,1967.132299088731,108.46648857767666
2018.7111567419577,3925.0028562300454,808.5885371826594,311.7273184157764,4658.0158685327915,36137.25823764172,2095.3913068826205,401.02631783853155
2018.7138945927447,3829.7655987660087,899.9785694407028,323.56878998344683,4650.449522171114,32523.329279003487,2134.330833695263,687.7856840658125
2018.7166324435318,3664.003692423615,1063.7415765437872,333.3438590613101,4643.10125233256,29270.788534282114,2139.24633872111,939.2952280095369
2018.7193702943189,3443.560755603148,1283.6464994436103,341.47506436269816,4635.935960951815,26343.359610853968,2128.921416710206,1074.8944435475387
2018.7221081451062,3165.8694086596247,1559.9840325722296,350.26681458964725,4628.925924539772,23708.848040687597,2142.311914156086,1247.6685155650432
2018.7248459958932,2898.859813082719,1828.0818001220384,356.4510260436347,4622.08163632177,21337.83666222923,2095.407869980782,1271.6104077294592
2018.7275838466803,2608.963322313909,2125.1203032959243,363.608590383484,4615.359201027648,19203.958856738464,2071.120588599862,1388.6122101943834
2018.7303216974674,2347.950529526566,2409.7570142300965,369.6177742331391,4608.773946991819,17282.66814240786,2012.1125825251704,1457.460103388956
2018.7330595482547,2113.1511657734322,2647.2484893537708,375.013942404333,4602.307391151756,15554.280810995657,1909.154624655162,1461.459236313591
2018.7357973990418,1946.6005670660863,2809.402607418832,386.1974890863387,4595.948455943516,13998.682165710203,1763.5015410360927,1398.4798645466503
2018.7385352498288,1815.3578278747102,2900.632516552704,432.7940876136617,4589.792587473697,12598.196769696544,1612.9067935351047,1302.4987460337502
2018.7412731006161,1716.3901008350235,2912.764258296791,525.4201966309593,4584.4303637520015,12484.269751513759,1489.2596220249104,1210.45992740076
2018.7440109514032,1578.6478560835385,2842.600731291276,737.5570837709796,4580.627148368981,11235.841907884638,1546.0510308582795,1190.784260444778
2018.7467488021903,1433.4700200451466,2699.859435015799,1026.161711807681,4580.369552646146,10112.238340759168,1797.7868187272434,1191.440718692515
2018.7494866529773,1304.8413716262316,2524.0568223488362,1326.5347170590032,4584.855708480703,9099.43607292523,2180.0776004095424,1162.8035290745597
2018.7522245037646,1191.7159002438837,2333.9986432598735,1620.7586127497339,4594.243363261282,8186.247380896368,2652.6850327891784,1123.5566172103381
2018.7549623545517,1092.0428326450321,2138.752827284627,1901.692812066693,4608.655947518423,7367.377569433132,3185.401982136305,1093.2752114300717
2018.7577002053388,1004.3257602957882,1942.922987456808,2166.7228879249815,4627.600683837197,6628.458230990328,3699.07263961921,1063.4773126824973
2018.7604380561258,927.5523298146138,1759.1708349780936,2404.4950167539496,4651.025998008049,5965.470626524552,4123.67874065815,1073.2636724765478
2018.7631759069131,860.3098660231444,1605.0685985600091,2598.939699573946,4678.353915397608,5368.847676014043,4355.9984069154825,1077.0743016813046
2018.7659137577002,795.5951382206746,1469.2247294927392,2769.4289881433597,4708.851123697936,4831.943207916125,4576.331421478755,1147.7079785238757
2018.7686516084873,732.0978620162438,1359.316330559494,2910.01648040151,4742.097206577464,4348.5521678693585,4655.324918191643,1264.6277599838222
2018.7713894592744,667.6270639464981,1270.7712121553711,3027.9546289663604,4777.60287448648,3913.6420098290573,4597.783257108359,1424.804828393158
2018.7741273100617,601.1217768002829,1199.8712236450951,3128.417520615673,4814.973158493663,3522.132103351971,4437.293133592178,1603.7845876754045
2018.7768651608487,540.999145690278,1145.3608270265477,3211.8965364610413,4853.918969534063,3539.2441592690834,4271.249642041977,1715.1781726297252
2018.7796030116358,508.92411098115946,1120.7077572918042,3228.8196504445373,4894.151986278425,5050.016275902315,3950.1942982573846,1624.4251089493314
2018.782340862423,477.69028387119965,1096.7718297802364,3244.0124150296706,4934.55687631482,5644.016101208424,3982.2141056376545,1575.0172967110277
2018.7850787132102,436.0213095863099,1068.8250483225095,3273.508685452615,4975.104261634496,5079.6820218728035,4385.3071257141755,1621.859660606194
2018.7878165639972,392.9488807712213,1042.636969332201,3302.2724977470566,5016.028857145814,4571.200683320267,4647.195663808474,1638.4095232774318
2018.7905544147843,353.6509344554018,1015.9465133976669,3328.093796277205,5057.323915054758,4114.042924219305,4823.868216485723,1710.299350725802
2018.7932922655716,318.25130980492816,989.4086983452844,3350.082991664214,5098.933675632519,3702.2369261168888,4879.456858902827,1746.1025259793505
2018.7960301163587,286.6300758708462,959.207759579077,3370.4720215875736,5140.797712218043,3331.856891382418,4808.87886866518,1727.4987717688016
2018.7987679671457,270.510134470195,931.6723850999224,3372.465095518868,5182.887854166556,8225.968905060707,4524.613148731444,1644.2066013365954
2018.8015058179328,280.31168919378615,926.0858585636942,3326.669908159999,5224.895913338063,76145.25876622346,4072.1538746469546,1479.7863189144973
2018.8042436687201,271.15316427426836,895.4147578958602,3325.7975526298783,5266.025794455536,68538.35433585904,17725.581611590747,1518.3802039281168
2018.8069815195072,253.76530061801208,858.9897401007213,3339.0357805627696,5307.028347974039,61684.14677190408,32311.749364951156,1658.0587690640998
2018.8097193702943,240.1493654536906,833.9542130239295,3337.004371933579,5348.139118844344,55515.59425717326,40753.27828680156,1688.6343496523205
2018.8124572210816,221.1129274005487,806.6498197027729,3342.8087259370095,5389.1034962152125,49963.72414611423,49364.911138897565,1766.1597330380314
2018.8151950718686,203.43177686528205,782.6820376805783,3343.9365383144286,5430.052516395253,44959.87870418824,55080.99839900813,1831.5904020485007
2018.8179329226557,187.38613625078233,761.4668114242758,3340.7697303771865,5470.9080912033005,40463.058332670495,57657.07162048367,2658.538901782598
2018.8206707734428,168.65297549548515,754.6906926436714,3332.755773470603,5511.599070443371,36416.007117051726,53221.051505724754,7852.414912713754
2018.82340862423,151.7843087773007,821.7874461664584,3321.405584260255,5552.045169295596,32773.67854109547,48426.33024495658,12933.975263985963
2018.8261464750171,136.5998722995353,935.3193441783643,3301.8155004920577,5592.191914373272,29495.0139414286,43726.69368143382,15973.82265253603
2018.8288843258042,122.93336565240268,1061.948332232589,3277.8846125711775,5631.902973051319,26544.10485709277,39377.796930773315,17764.77496592155
2018.8316221765913,110.63846068658304,1173.5610925699173,3249.3068775548873,5671.105094687818,23889.35571808774,35439.53124577309,18280.471807773003
2018.8343600273786,99.57382528733649,1253.8315074405184,3215.9759200782796,5709.723309815148,21500.249711883127,31895.325285278905,17697.853483882114
2018.8370978781657,89.60755826536426,1326.327921665398,3184.5438577292703,5747.685141071417,19348.306376881414,28702.9468903708,17142.295455315023
2018.8398357289527,80.645170756479,1346.8575619726078,3138.6487981942328,5785.015216276135,17412.98671690151,25831.926743477336,15428.34001010255
2018.8425735797398,81.87365955358075,1357.3058278992635,3090.9401608132143,5821.484245553965,15669.998032051702,23246.226957808296,13884.022718338136
2018.845311430527,73.68703330051063,1386.468447991158,3057.6761384153797,5857.050965757086,14102.935375982092,20921.511020665934,12916.429205902185
2018.8480492813142,66.31799348911657,1388.0054447043926,3064.8337800570926,5891.965787672416,12692.57743000237,18829.26436964956,12597.443338877229
2018.8507871321012,59.68877265202742,1353.0878657882217,3084.1494488355083,5926.903949095457,11423.504278142325,16946.0763075474,11603.11405420802
